loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,dti,home_ownership,purpose,open_acc,revol_bal,revol_util,total_acc,delinq_2yrs,pub_rec,mort_acc,default
13885.0,36,22.49,533.8,E,1,36884.0,38.32,RENT,medical,9,25935.0,91.8,18,1,1,1,1
6998.0,36,10.53,227.55,B,5,151006.0,17.23,MORTGAGE,debt_consolidation,11,3357.0,90.6,20,1,0,4,0
8698.0,36,20.73,326.49,E,3,88650.0,16.67,MORTGAGE,debt_consolidation,17,10269.0,66.9,25,0,0,2,0
20086.0,60,11.78,444.57,B,10,37732.0,13.77,RENT,home_improvement,7,13619.0,7.0,20,1,0,0,0
8619.0,60,5.21,163.48,A,10,120606.0,5.71,MORTGAGE,major_purchase,5,17504.0,65.4,14,1,0,3,0
15213.0,36,19.57,562.04,E,3,34395.0,15.15,MORTGAGE,debt_consolidation,12,2917.0,59.1,18,1,0,0,0
13730.0,60,7.61,275.84,A,3,25124.0,0.59,RENT,debt_consolidation,12,12789.0,58.1,21,0,1,2,0
9037.0,36,20.16,336.58,E,6,35595.0,20.37,RENT,debt_consolidation,14,10048.0,33.8,23,0,0,1,0
40000.0,36,26.29,1617.81,G,5,94963.0,33.89,RENT,debt_consolidation,11,2605.0,75.1,19,0,0,1,0
19543.0,60,27.29,600.14,G,2,118513.0,12.85,RENT,small_business,10,25757.0,88.3,21,0,0,1,0
3964.0,60,10.43,85.06,B,7,47211.0,3.79,MORTGAGE,credit_card,10,40409.0,67.5,16,0,1,3,0
14941.0,36,23.61,583.12,F,3,19516.0,38.95,RENT,credit_card,11,8604.0,14.8,18,0,0,1,0
8982.0,36,13.13,303.2,C,7,23528.0,5.16,RENT,debt_consolidation,8,7094.0,78.5,21,1,0,3,0
22280.0,60,25.71,663.25,F,3,31553.0,21.15,MORTGAGE,other,8,5612.0,15.6,18,0,0,2,0
8304.0,60,23.11,234.62,F,7,27546.0,32.37,MORTGAGE,car,14,102090.0,80.0,20,0,0,0,0
12471.0,60,6.7,245.18,A,7,70211.0,10.09,MORTGAGE,debt_consolidation,12,20723.0,60.8,20,0,0,1,0
18088.0,36,14.36,621.37,C,5,191543.0,33.66,MORTGAGE,debt_consolidation,7,3964.0,34.3,11,1,0,3,0
22459.0,60,12.76,508.26,C,7,96516.0,22.28,MORTGAGE,home_improvement,12,1649.0,56.7,17,1,0,1,0
6502.0,60,23.06,183.52,F,4,30426.0,13.28,RENT,credit_card,9,5288.0,82.3,16,0,1,2,0
10930.0,36,14.44,375.9,C,1,39473.0,34.63,RENT,home_improvement,10,5323.0,51.2,21,1,0,0,1
10047.0,60,20.75,270.39,E,1,44375.0,24.88,RENT,home_improvement,14,10460.0,47.7,21,1,0,1,0
9027.0,36,18.86,330.26,D,2,75624.0,24.62,RENT,debt_consolidation,11,8472.0,21.2,23,0,0,1,0
38533.0,36,27.44,1582.23,G,0,153699.0,20.16,RENT,debt_consolidation,15,25454.0,36.6,22,0,0,1,0
17034.0,36,26.57,691.49,G,8,45232.0,10.99,MORTGAGE,debt_consolidation,13,540.0,52.0,28,0,0,1,0
6270.0,36,14.84,216.86,C,3,150733.0,12.19,MORTGAGE,other,9,13873.0,11.4,19,0,0,2,0
23172.0,36,21.64,880.64,E,1,211577.0,3.52,RENT,car,14,19808.0,71.2,28,2,0,4,0
40000.0,60,24.08,1152.58,F,9,48536.0,9.75,MORTGAGE,other,10,1344.0,89.5,24,0,0,2,0
24822.0,36,25.67,995.74,F,7,47792.0,11.11,RENT,debt_consolidation,12,3403.0,79.0,18,0,0,1,0
5369.0,36,6.57,164.73,A,4,48225.0,2.35,OWN,credit_card,8,4994.0,48.6,17,0,0,5,0
9991.0,60,11.95,221.99,B,2,62162.0,4.41,RENT,major_purchase,14,13445.0,0.8,20,1,1,2,0
28571.0,36,12.37,954.02,C,1,48295.0,10.81,MORTGAGE,debt_consolidation,8,5359.0,45.6,15,1,0,1,0
8738.0,36,14.99,302.86,C,4,101774.0,27.09,MORTGAGE,small_business,12,7830.0,12.4,22,0,1,2,0
17436.0,36,8.89,553.57,B,10,23640.0,7.37,RENT,home_improvement,13,3683.0,74.2,27,0,0,1,0
21264.0,36,16.41,751.89,D,1,43444.0,20.87,MORTGAGE,other,14,8636.0,12.7,29,1,0,3,0
7661.0,36,20.25,285.69,E,6,72948.0,20.32,OWN,debt_consolidation,8,4310.0,12.3,19,0,0,2,0
12891.0,60,16.44,316.51,D,10,100917.0,33.36,MORTGAGE,home_improvement,13,3369.0,51.3,29,1,1,2,0
1911.0,36,20.31,71.32,E,6,223501.0,24.37,MORTGAGE,other,14,9326.0,24.1,27,0,0,1,0
7225.0,60,6.53,141.47,A,4,27628.0,36.68,MORTGAGE,major_purchase,8,19229.0,24.1,19,1,0,2,0
11481.0,36,25.15,457.39,F,8,40489.0,25.12,RENT,debt_consolidation,6,10533.0,96.0,14,0,0,1,1
6319.0,36,26.6,256.62,G,9,15370.0,1.02,RENT,debt_consolidation,9,6469.0,29.4,20,1,0,1,1
35577.0,36,19.21,1307.89,E,6,30763.0,15.26,OWN,other,9,22224.0,91.9,16,0,0,2,0
5664.0,36,25.27,226.01,F,10,20716.0,27.96,MORTGAGE,debt_consolidation,6,5123.0,23.3,14,0,0,1,0
10260.0,36,8.02,321.61,A,5,43793.0,19.0,MORTGAGE,other,10,7482.0,89.8,17,1,0,0,0
14450.0,36,23.34,561.92,F,9,52207.0,16.78,MORTGAGE,debt_consolidation,9,26109.0,20.3,21,1,1,0,0
31722.0,36,7.74,990.25,A,10,79354.0,26.86,RENT,car,8,5268.0,17.5,18,0,0,3,0
5645.0,36,14.38,193.98,C,5,50053.0,11.43,MORTGAGE,credit_card,10,4718.0,27.8,24,0,0,3,0
26847.0,36,12.45,897.49,C,6,79377.0,36.36,MORTGAGE,medical,7,17045.0,42.2,23,0,0,4,0
13442.0,36,18.47,489.14,D,6,64116.0,16.53,RENT,debt_consolidation,15,2987.0,20.9,21,0,0,4,0
7414.0,36,11.93,246.0,B,9,32209.0,25.25,RENT,car,14,26943.0,61.6,21,0,0,0,1
17628.0,60,19.66,463.71,E,9,21769.0,39.29,MORTGAGE,debt_consolidation,9,1167.0,46.8,19,0,0,5,1
15055.0,36,13.45,510.53,C,0,84983.0,31.42,RENT,credit_card,19,8731.0,53.9,34,0,0,1,0
9320.0,36,24.8,369.58,F,8,160798.0,21.26,OWN,car,9,4226.0,66.5,24,0,0,1,0
13931.0,36,19.58,514.75,E,9,274095.0,34.38,RENT,debt_consolidation,6,11380.0,46.2,12,0,0,0,0
10602.0,36,9.95,341.85,B,7,104954.0,22.42,MORTGAGE,major_purchase,12,35039.0,9.4,23,0,0,0,0
14301.0,60,12.73,323.42,C,8,143560.0,17.67,RENT,debt_consolidation,11,2547.0,35.3,24,0,0,1,0
19876.0,36,24.49,784.91,F,0,78974.0,34.94,OWN,credit_card,15,1988.0,51.8,22,1,0,2,0
34600.0,36,13.89,1180.7,C,4,71769.0,1.09,MORTGAGE,credit_card,12,25598.0,17.9,21,0,0,1,0
6357.0,60,17.32,159.08,D,9,63998.0,16.3,MORTGAGE,debt_consolidation,12,6436.0,49.3,22,0,0,0,0
40000.0,36,19.93,1485.12,E,10,56191.0,13.72,MORTGAGE,debt_consolidation,9,7460.0,12.3,24,0,0,2,0
4141.0,36,13.0,139.53,C,2,86185.0,28.56,RENT,debt_consolidation,9,6211.0,35.2,17,0,0,1,0
12197.0,36,11.76,403.72,B,6,43811.0,0.5,RENT,debt_consolidation,15,5639.0,83.9,23,0,0,1,0
19015.0,36,15.93,667.85,D,9,54805.0,26.43,OWN,debt_consolidation,9,3254.0,4.7,23,0,0,2,0
15813.0,60,9.94,335.51,B,8,29532.0,13.85,MORTGAGE,home_improvement,14,6358.0,3.6,34,0,0,2,0
9195.0,60,11.54,202.41,B,6,79615.0,3.92,OWN,major_purchase,9,3488.0,39.9,19,0,0,1,0
11791.0,36,6.43,361.01,A,0,33676.0,39.21,MORTGAGE,credit_card,14,22053.0,91.5,23,0,0,5,0
9939.0,60,11.99,221.04,B,8,61099.0,8.49,MORTGAGE,home_improvement,11,4661.0,61.4,26,0,0,0,0
9380.0,36,12.38,313.26,C,8,80845.0,13.97,RENT,credit_card,17,30058.0,68.7,25,1,0,1,0
22243.0,36,27.12,909.51,G,8,85096.0,8.28,MORTGAGE,debt_consolidation,9,15820.0,55.7,18,0,0,1,0
16551.0,60,18.56,425.34,D,8,95121.0,26.48,MORTGAGE,car,11,2975.0,77.5,26,0,0,3,0
8815.0,36,23.11,341.73,F,4,52682.0,31.3,MORTGAGE,debt_consolidation,17,2798.0,40.8,27,0,0,1,0
22920.0,36,6.04,697.69,A,10,80149.0,34.43,MORTGAGE,debt_consolidation,16,6499.0,74.9,25,0,0,1,0
16065.0,36,7.45,499.35,A,8,44713.0,12.44,RENT,debt_consolidation,5,3896.0,93.4,18,0,0,1,0
21758.0,36,23.73,850.55,F,6,18352.0,20.98,OWN,home_improvement,9,3869.0,34.5,18,2,0,1,1
19492.0,60,19.34,509.29,E,10,82305.0,26.53,RENT,debt_consolidation,5,18766.0,41.1,18,0,0,1,1
8124.0,36,9.39,259.82,B,10,71617.0,25.18,RENT,debt_consolidation,10,10662.0,17.5,23,0,0,2,0
9546.0,36,14.31,327.7,C,9,109973.0,28.64,RENT,debt_consolidation,13,27730.0,11.8,22,1,0,2,0
20918.0,36,17.39,749.85,D,6,58973.0,30.79,MORTGAGE,debt_consolidation,14,2774.0,75.0,33,0,0,0,0
19268.0,60,24.4,558.78,F,5,22882.0,3.9,RENT,home_improvement,10,1296.0,58.8,17,0,0,2,0
13193.0,60,6.39,257.46,A,3,56671.0,6.73,RENT,major_purchase,17,3903.0,71.6,29,0,0,1,0
14334.0,36,18.72,523.4,D,2,101920.0,29.37,MORTGAGE,debt_consolidation,10,23786.0,16.8,17,0,0,0,0
28756.0,60,21.49,785.89,E,5,79668.0,19.07,MORTGAGE,debt_consolidation,14,4328.0,75.7,33,1,0,1,0
9368.0,36,27.49,384.92,G,6,54828.0,17.08,MORTGAGE,credit_card,10,41637.0,31.4,22,1,0,0,0
18551.0,36,23.56,723.53,F,2,22068.0,18.22,RENT,other,5,4754.0,62.0,18,0,0,2,1
11833.0,36,11.35,389.36,B,10,32351.0,14.88,OWN,credit_card,10,14533.0,84.8,22,1,0,1,0
11724.0,36,21.32,443.63,E,5,79725.0,23.64,RENT,major_purchase,10,7896.0,61.5,22,0,0,2,0
25829.0,60,22.56,721.62,F,5,22046.0,12.93,MORTGAGE,credit_card,12,1141.0,17.1,23,0,0,1,0
21922.0,36,21.78,834.72,E,4,49467.0,25.47,MORTGAGE,debt_consolidation,17,4188.0,50.0,25,0,0,0,0
21766.0,36,23.86,852.34,F,0,61270.0,8.11,RENT,other,11,13094.0,25.3,16,0,0,1,0
29240.0,36,25.79,1174.83,F,10,119368.0,30.31,MORTGAGE,debt_consolidation,9,7730.0,55.3,22,0,0,1,0
13529.0,60,7.26,269.55,A,3,86569.0,31.26,MORTGAGE,small_business,7,5230.0,7.9,17,0,0,2,0
20114.0,36,7.41,624.84,A,7,106690.0,23.14,RENT,other,15,6845.0,98.2,21,0,0,3,0
11090.0,60,23.32,314.67,F,6,71762.0,14.77,MORTGAGE,debt_consolidation,11,9420.0,62.0,20,0,0,0,0
16228.0,60,10.8,351.22,B,6,36053.0,0.58,RENT,debt_consolidation,9,533.0,38.2,15,0,0,1,0
12356.0,36,6.35,377.86,A,5,41432.0,4.86,RENT,credit_card,7,4638.0,34.5,14,0,0,1,0
14160.0,36,14.23,485.54,C,1,34214.0,3.19,MORTGAGE,small_business,12,3609.0,58.1,28,0,0,1,1
19093.0,36,23.86,747.67,F,2,85346.0,0.41,MORTGAGE,other,10,16187.0,67.2,16,1,0,1,0
8177.0,60,7.91,165.45,A,5,39484.0,28.89,MORTGAGE,home_improvement,16,17290.0,23.4,26,0,0,3,0
40000.0,36,20.45,1495.73,E,9,47269.0,38.24,MORTGAGE,debt_consolidation,12,9603.0,55.1,25,1,0,2,1
7306.0,36,5.08,219.23,A,4,60688.0,0.45,RENT,credit_card,8,9076.0,85.7,20,0,0,2,0
6448.0,36,7.52,200.63,A,2,160298.0,4.51,RENT,small_business,13,1083.0,81.0,25,0,0,1,0
26765.0,36,13.07,902.72,C,1,88812.0,34.43,MORTGAGE,small_business,10,3266.0,18.5,21,1,0,0,0
21483.0,60,6.92,424.58,A,7,37658.0,27.54,RENT,debt_consolidation,6,5691.0,38.3,22,0,0,2,0
19428.0,36,24.46,766.92,F,4,65585.0,16.19,RENT,home_improvement,13,7264.0,79.1,24,0,1,1,0
19477.0,60,24.87,570.19,F,1,161262.0,39.71,RENT,other,10,8062.0,30.9,23,0,0,2,1
13262.0,36,22.38,509.09,E,7,86605.0,22.94,RENT,small_business,14,1155.0,76.9,29,0,0,2,0
7798.0,36,10.58,253.75,B,2,22949.0,26.78,RENT,debt_consolidation,9,21485.0,70.9,17,0,0,3,0
13981.0,60,17.03,347.69,D,5,34574.0,26.13,MORTGAGE,debt_consolidation,13,2912.0,18.3,27,0,0,1,0
8899.0,36,9.24,283.98,B,3,33019.0,8.91,RENT,debt_consolidation,11,840.0,69.7,18,1,1,0,0
23982.0,60,11.47,527.07,B,10,142122.0,19.52,MORTGAGE,major_purchase,10,17739.0,83.7,22,0,0,1,0
12231.0,36,16.87,435.28,D,2,127232.0,8.66,RENT,credit_card,9,3254.0,90.7,23,0,0,7,0
8141.0,36,21.91,310.53,E,4,41150.0,20.38,OWN,debt_consolidation,14,16190.0,24.5,18,0,0,2,0
11017.0,36,7.18,341.08,A,10,40621.0,1.23,OWN,major_purchase,13,1417.0,99.7,27,0,0,2,0
17116.0,60,11.82,379.18,B,3,61501.0,15.28,MORTGAGE,car,14,5404.0,49.0,27,1,0,0,0
9526.0,60,26.31,286.96,G,7,62618.0,14.89,MORTGAGE,debt_consolidation,12,3090.0,25.2,24,0,0,0,1
8157.0,36,14.87,282.25,C,3,33611.0,11.67,MORTGAGE,debt_consolidation,11,12002.0,72.2,29,0,0,3,0
15463.0,36,26.59,627.88,G,1,51561.0,3.17,MORTGAGE,small_business,6,3326.0,71.3,19,0,0,2,0
15475.0,36,27.8,638.43,G,6,25030.0,30.84,RENT,home_improvement,11,12005.0,61.4,27,0,0,0,0
9856.0,36,17.11,351.93,D,10,128463.0,16.82,MORTGAGE,car,9,5306.0,14.5,16,0,1,6,0
10071.0,60,11.63,222.15,B,4,20823.0,32.56,MORTGAGE,credit_card,12,4198.0,3.2,21,1,0,2,0
15356.0,36,23.19,595.95,F,6,20684.0,33.43,RENT,debt_consolidation,15,19917.0,73.5,26,0,0,2,0
5604.0,60,8.66,115.41,B,6,77732.0,8.54,MORTGAGE,other,12,57161.0,34.9,18,0,0,2,0
5742.0,36,10.8,187.44,B,4,28506.0,16.85,OWN,small_business,6,5626.0,9.8,10,0,0,2,0
8681.0,60,23.05,244.97,F,6,44330.0,28.84,OWN,debt_consolidation,14,3739.0,93.1,25,0,0,1,0
11754.0,36,14.97,407.28,C,2,62187.0,19.98,RENT,medical,9,7053.0,92.6,26,1,0,1,0
16100.0,36,9.64,516.78,B,3,89786.0,34.2,OWN,other,8,9025.0,64.2,21,0,0,1,0
32377.0,60,19.98,857.43,E,4,52436.0,22.86,MORTGAGE,debt_consolidation,14,1347.0,24.3,24,0,0,5,0
22350.0,36,21.85,851.82,E,10,174121.0,25.18,OWN,medical,8,2939.0,98.5,14,0,0,2,0
12137.0,60,7.88,245.4,A,3,59858.0,31.48,OWN,debt_consolidation,16,1797.0,24.1,22,1,0,3,0
13208.0,60,11.37,289.62,B,6,122330.0,4.89,MORTGAGE,debt_consolidation,11,2560.0,1.1,17,0,0,2,0
7321.0,36,10.09,236.54,B,2,70766.0,23.37,MORTGAGE,debt_consolidation,9,34623.0,90.0,18,0,0,2,1
13212.0,36,13.74,449.89,C,2,215072.0,3.42,MORTGAGE,debt_consolidation,5,823.0,19.6,17,0,0,3,0
11235.0,36,22.56,432.33,F,7,112986.0,10.42,RENT,credit_card,11,11761.0,63.0,21,0,0,1,0
16214.0,36,21.42,614.37,E,8,61456.0,8.5,MORTGAGE,major_purchase,9,5595.0,23.8,18,0,0,0,0
8133.0,36,20.24,303.25,E,4,87317.0,22.68,RENT,medical,17,10337.0,44.7,31,0,0,3,0
18244.0,36,5.14,547.94,A,3,51201.0,33.76,OWN,debt_consolidation,15,2519.0,40.3,18,0,0,1,0
33511.0,36,8.27,1054.29,A,10,50892.0,5.31,MORTGAGE,credit_card,13,5114.0,37.5,29,1,0,2,0
12516.0,36,10.14,404.68,B,1,27391.0,30.74,MORTGAGE,credit_card,4,27549.0,31.8,19,0,0,0,0
17001.0,36,11.25,558.61,B,8,36866.0,5.72,MORTGAGE,credit_card,7,5144.0,1.5,18,0,0,2,0
20213.0,36,8.37,636.86,A,7,206196.0,7.59,MORTGAGE,home_improvement,13,33187.0,21.5,17,0,0,0,0
10501.0,36,14.44,361.15,C,7,29073.0,36.68,MORTGAGE,credit_card,14,531.0,99.4,26,1,0,0,1
15282.0,36,6.73,469.98,A,10,40405.0,0.39,MORTGAGE,credit_card,14,13892.0,0.8,27,0,0,0,0
13461.0,36,22.25,515.82,E,8,56600.0,7.89,MORTGAGE,medical,9,8449.0,7.2,22,0,0,1,0
14166.0,36,23.12,549.25,F,3,57743.0,8.62,MORTGAGE,car,14,1923.0,3.2,33,0,0,0,0
8402.0,36,18.21,304.64,D,3,75375.0,11.28,RENT,credit_card,19,20251.0,51.4,28,0,0,3,0
13558.0,36,7.06,419.0,A,4,45185.0,14.54,RENT,debt_consolidation,11,3832.0,3.7,23,0,0,0,0
18012.0,60,25.47,533.65,F,0,78216.0,4.13,RENT,other,8,10212.0,53.6,14,0,0,1,0
31910.0,36,27.21,1306.33,G,10,118828.0,18.74,RENT,home_improvement,7,3020.0,32.6,19,1,0,1,0
23755.0,36,9.65,762.61,B,0,128025.0,15.97,MORTGAGE,car,11,4865.0,87.8,20,0,0,0,0
40000.0,60,21.21,1086.86,E,7,50996.0,25.0,RENT,debt_consolidation,8,16408.0,35.9,11,0,0,3,0
8430.0,60,24.36,244.28,F,8,86405.0,34.7,MORTGAGE,medical,13,85167.0,82.0,23,1,1,1,1
22548.0,36,17.42,808.62,D,9,30101.0,11.91,MORTGAGE,home_improvement,9,3302.0,70.5,21,0,0,2,0
14913.0,36,12.44,498.46,C,5,38831.0,21.86,OWN,home_improvement,14,28267.0,97.0,29,1,0,2,0
40000.0,36,16.01,1406.48,D,8,29607.0,14.86,RENT,debt_consolidation,13,30946.0,44.3,28,0,0,0,0
8226.0,36,16.78,292.38,D,3,58253.0,1.61,RENT,major_purchase,11,15332.0,95.5,22,1,0,3,0
8072.0,60,14.21,188.7,C,8,35756.0,32.84,RENT,debt_consolidation,11,17454.0,64.7,18,1,0,0,0
9324.0,36,26.39,377.61,G,3,24043.0,25.37,RENT,debt_consolidation,10,3995.0,38.3,19,1,0,0,1
3736.0,60,22.11,103.42,E,10,47496.0,0.09,MORTGAGE,debt_consolidation,8,3073.0,49.0,18,0,0,0,0
9745.0,36,10.55,316.97,B,1,21223.0,9.98,MORTGAGE,debt_consolidation,12,5049.0,73.0,17,0,2,1,0
8472.0,60,18.47,217.31,D,3,132762.0,12.36,RENT,debt_consolidation,15,10580.0,88.5,23,0,0,2,0
14621.0,36,20.84,549.65,E,5,42851.0,32.46,RENT,major_purchase,12,5995.0,40.6,20,0,0,1,1
16400.0,36,8.22,515.58,A,8,108141.0,30.43,MORTGAGE,car,6,3839.0,94.3,17,0,1,1,0
40000.0,36,13.24,1352.39,C,8,44567.0,15.85,MORTGAGE,debt_consolidation,15,4013.0,47.8,27,0,0,1,0
23630.0,36,25.83,949.93,F,2,29233.0,6.29,MORTGAGE,car,13,5978.0,77.0,19,0,0,1,0
9451.0,36,18.04,341.87,D,1,121214.0,15.44,RENT,credit_card,8,19152.0,90.8,16,0,0,0,0
7793.0,60,9.99,165.54,B,3,63147.0,32.41,MORTGAGE,other,6,2755.0,22.0,16,1,1,0,0
17947.0,36,7.82,560.9,A,5,185748.0,18.1,MORTGAGE,debt_consolidation,15,14273.0,20.1,32,0,1,0,0
6050.0,60,16.92,150.1,D,5,45256.0,4.63,RENT,debt_consolidation,13,13699.0,68.2,23,0,0,0,0
40000.0,36,17.6,1438.08,D,4,45846.0,1.54,RENT,car,16,4805.0,63.2,28,0,0,0,0
27110.0,36,12.69,909.4,C,7,109412.0,13.33,RENT,debt_consolidation,14,10894.0,82.8,28,0,0,1,0
10082.0,60,19.5,264.31,E,4,109870.0,5.93,OWN,credit_card,14,26538.0,54.1,25,0,1,2,0
4780.0,36,6.58,146.68,A,10,65648.0,29.8,MORTGAGE,credit_card,4,5859.0,72.7,8,0,0,5,0
30101.0,36,8.34,947.98,A,2,300000.0,11.15,OWN,car,8,3743.0,17.0,17,1,0,0,0
12472.0,36,17.56,448.14,D,6,50598.0,35.1,MORTGAGE,debt_consolidation,10,3096.0,54.5,19,0,0,1,0
28077.0,36,6.42,859.51,A,6,27954.0,24.69,OWN,credit_card,12,3481.0,1.0,15,1,1,0,0
5132.0,60,25.26,151.41,F,2,32809.0,15.75,MORTGAGE,debt_consolidation,14,17869.0,68.2,22,0,0,1,1
9324.0,36,8.27,293.34,A,4,50775.0,24.4,MORTGAGE,debt_consolidation,12,7653.0,97.1,22,0,1,2,0
13402.0,36,20.5,501.49,E,3,148935.0,11.81,RENT,debt_consolidation,21,1633.0,17.5,31,0,0,1,0
13742.0,60,14.0,319.75,C,1,53541.0,5.65,RENT,other,8,28418.0,13.7,20,0,1,1,0
10198.0,36,14.2,349.53,C,5,153220.0,38.57,MORTGAGE,debt_consolidation,8,6764.0,47.4,20,0,0,1,0
19413.0,36,22.59,747.33,F,3,77703.0,22.53,RENT,credit_card,10,13096.0,44.6,20,0,0,1,0
7040.0,60,16.49,173.04,D,1,114694.0,0.29,RENT,credit_card,9,14788.0,44.3,20,0,0,3,0
12266.0,36,21.69,466.48,E,4,75531.0,12.41,MORTGAGE,major_purchase,4,3519.0,29.0,10,0,0,1,0
14360.0,60,16.62,353.96,D,4,75173.0,6.38,MORTGAGE,credit_card,9,2367.0,13.8,20,0,0,0,0
18191.0,36,18.64,663.5,D,1,94054.0,10.33,MORTGAGE,home_improvement,17,3081.0,92.3,30,1,0,0,0
20475.0,60,22.5,571.33,F,1,42616.0,2.23,MORTGAGE,debt_consolidation,11,6667.0,34.9,19,1,0,1,0
6804.0,60,18.97,176.39,D,7,42898.0,9.8,RENT,major_purchase,22,12551.0,40.7,35,2,0,0,0
5322.0,36,19.16,195.51,E,7,73845.0,27.32,RENT,credit_card,5,52230.0,42.1,18,0,0,1,0
28756.0,36,23.15,1115.39,F,10,191888.0,32.82,MORTGAGE,debt_consolidation,11,19886.0,12.8,21,0,0,2,0
16308.0,36,26.83,664.29,G,1,23755.0,13.9,OWN,car,8,1136.0,19.8,17,0,0,2,0
8526.0,36,13.66,289.99,C,1,17721.0,20.9,RENT,small_business,15,6957.0,1.3,25,0,0,2,0
33884.0,36,18.27,1229.58,D,0,51111.0,1.67,MORTGAGE,home_improvement,6,833.0,49.7,12,1,0,2,0
14320.0,36,6.98,442.03,A,5,111136.0,3.63,OWN,credit_card,8,21173.0,55.4,19,0,0,1,0
27108.0,36,13.25,916.64,C,6,61749.0,22.08,MORTGAGE,debt_consolidation,6,6640.0,21.4,18,0,0,3,0
13912.0,60,14.48,327.18,C,4,29685.0,33.62,OWN,car,13,8394.0,42.3,25,0,0,1,1
40000.0,36,24.21,1573.73,F,9,62784.0,3.52,RENT,debt_consolidation,7,6398.0,69.1,19,0,0,1,0
38300.0,36,16.81,1361.88,D,7,21167.0,16.74,MORTGAGE,debt_consolidation,12,8739.0,25.9,25,0,0,2,0
11506.0,36,21.81,438.29,E,10,87321.0,38.82,MORTGAGE,car,10,4082.0,36.7,25,0,0,0,0
23931.0,36,5.44,721.97,A,1,49739.0,29.55,RENT,credit_card,9,8939.0,70.4,13,0,0,0,0
19677.0,36,15.68,688.68,D,0,56999.0,7.9,MORTGAGE,debt_consolidation,13,3133.0,59.7,25,0,0,3,0
30369.0,36,25.73,1219.22,F,2,77367.0,11.41,RENT,small_business,13,10840.0,50.6,24,0,0,1,0
7488.0,60,10.16,159.69,B,0,67739.0,37.92,OWN,other,9,10620.0,86.8,17,1,0,4,0
20164.0,60,5.73,387.3,A,10,43271.0,8.84,MORTGAGE,debt_consolidation,12,13074.0,7.0,23,0,0,3,0
25211.0,36,14.97,873.58,C,3,111320.0,17.64,RENT,debt_consolidation,8,7339.0,52.6,14,0,0,0,0
4651.0,36,21.2,175.7,E,5,96583.0,14.22,MORTGAGE,credit_card,17,22904.0,70.0,22,1,0,0,0
6569.0,36,15.45,229.17,C,3,20649.0,19.6,MORTGAGE,debt_consolidation,14,49938.0,27.6,24,0,0,1,0
3930.0,36,15.58,137.35,D,2,52149.0,9.46,MORTGAGE,home_improvement,12,1748.0,28.8,21,1,0,2,0
11366.0,36,20.41,424.78,E,1,31314.0,26.73,MORTGAGE,credit_card,6,2283.0,49.9,17,1,0,1,0
20548.0,36,10.85,671.26,B,3,27978.0,9.38,MORTGAGE,credit_card,13,6830.0,34.1,20,1,0,1,0
32906.0,36,22.29,1261.64,E,6,82543.0,24.08,MORTGAGE,debt_consolidation,11,5157.0,42.4,25,0,0,0,0
13967.0,60,8.52,286.69,B,10,46557.0,14.31,MORTGAGE,debt_consolidation,12,13030.0,69.1,17,0,0,3,0
35496.0,36,14.1,1214.89,C,5,54959.0,10.06,OWN,debt_consolidation,12,13036.0,37.3,23,1,0,0,0
5837.0,36,20.09,217.19,E,5,40062.0,27.8,RENT,debt_consolidation,11,10935.0,2.7,16,1,0,3,1
4808.0,36,24.05,188.76,F,0,74765.0,38.61,RENT,home_improvement,13,1541.0,9.3,22,0,0,2,1
12922.0,60,23.21,365.84,F,9,89950.0,34.78,RENT,debt_consolidation,12,9860.0,50.6,24,0,0,4,1
16822.0,60,21.6,460.79,E,0,220169.0,3.47,MORTGAGE,debt_consolidation,15,51633.0,93.5,28,1,0,0,0
13100.0,36,13.26,443.03,C,10,53713.0,18.18,MORTGAGE,debt_consolidation,14,13580.0,28.5,28,0,0,1,0
3864.0,36,7.81,120.75,A,5,25108.0,27.79,RENT,other,8,7582.0,2.4,21,1,1,3,1
12664.0,36,9.99,408.57,B,1,44252.0,22.5,MORTGAGE,debt_consolidation,12,15035.0,81.4,22,0,0,0,0
6108.0,36,24.89,242.5,F,4,99532.0,29.05,MORTGAGE,debt_consolidation,16,3412.0,77.2,29,0,0,2,0
19966.0,36,24.72,790.89,F,10,37662.0,39.0,RENT,debt_consolidation,11,12302.0,87.1,27,0,0,0,0
16647.0,36,26.89,678.64,G,3,24605.0,13.69,RENT,other,7,7934.0,46.6,14,2,0,0,0
7601.0,36,6.75,233.83,A,2,38136.0,30.83,RENT,debt_consolidation,8,2582.0,7.6,16,0,0,2,0
9815.0,36,17.35,351.64,D,1,43477.0,3.76,RENT,credit_card,7,10360.0,14.8,25,0,1,2,0
7076.0,36,19.92,262.68,E,6,31269.0,34.79,MORTGAGE,debt_consolidation,11,8467.0,96.0,27,0,0,1,0
12867.0,60,21.35,350.63,E,1,68220.0,31.14,MORTGAGE,debt_consolidation,10,18167.0,85.6,19,0,0,1,0
23697.0,36,19.81,878.37,E,8,57102.0,20.84,RENT,debt_consolidation,10,9256.0,60.7,15,0,0,0,0
7395.0,36,22.71,285.14,F,10,96165.0,32.84,RENT,home_improvement,13,9961.0,5.2,25,2,0,1,0
18078.0,36,13.27,611.47,C,10,45820.0,26.66,MORTGAGE,home_improvement,8,9402.0,6.7,20,0,0,0,0
